ASV_ID	s20011_0001	s20011_0002	s20011_0003	s20011_0004	s20011_0005	s20011_0006	s20011_0007	s20011_0008	s20011_0009	s20011_0010	s20011_0011	s20011_0013	s20011_0014	s20011_0015	s20011_0016	s20011_0017	s20011_0018	s20011_0019	s20011_0020	s20011_0021	s20011_0022	s20011_0023	s20011_0024	s20011_0025	s20011_0026	s20011_0027	s20011_0028	s20011_0029	s20011_0030	s20011_0031	s20011_0032	s20011_0033	s20011_0034	s20011_0035	s20011_0036	s20011_0037	s20011_0038	s20011_0039	s20011_0040	s20011_0041	s20011_0042	s20011_0043	s20011_0044	s20011_0045	s20011_0046	s20011_0047	s20011_0048	s20011_0049
bb35a35e317aeaf3cdd5bef973af2498	31	22	36	0	0	32	0	0	0	37	66	71	155	0	821	0	82	185	0	0	0	0	0	25	0	0	109	0	282	0	274	0	51	13	0	0	0	19	0	0	99	29	0	40	0	0	0	81
7282d707ece0d3b40109d84f02f371b5	101	268	0	0	14	60	318	346	35	0	25	10	381	11	35	275	51	96	51	0	0	157	0	18	10	0	0	0	33	12	0	0	0	0	0	7	23	0	0	0	19	65	39	0	0	26	0	0
be1fe9bfe424ad27f568d8e2d7b42c19	185	0	6	41	53	109	132	0	212	322	0	0	81	0	0	0	0	0	12	36	14	0	41	26	64	0	0	0	0	0	0	65	180	61	0	123	100	89	0	41	59	300	0	18	41	48	24	0
f7d40e3c3a3e3a250186ad650ae6ae42	301	0	0	0	0	0	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	281	74	334	0	0	0	0	0	0	0	476	15	0	0	0	0	0	0	0	0	0	0	0	0	397	0	0
16af97c9cd594e26b3f7685345fc8cd3	0	0	0	21	74	31	0	0	45	124	0	12	117	172	0	0	0	0	0	14	0	0	129	0	173	0	0	24	0	0	0	152	351	69	0	94	0	31	0	0	125	15	30	8	331	44	139	84
fb044135d491429c8c4f69dcbab3ec63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2367	0	0	0	0	0	0	0	0	0
3153d6c5a7eabae1e28b3f2c0e4f5ac7	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	0	0	0	0	0	0	0	990	0	0	0	833	0	0	0	0	0	0	0	0
a1b6935c2608151d83edd47c8a72c1a6	0	0	0	0	2239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	111	0	0	0
1875d4e7a11ed24c92a865355693b86c	0	0	14	0	0	38	0	40	0	57	0	39	0	83	0	0	0	0	518	0	44	0	167	0	19	62	0	26	0	0	0	73	63	32	0	308	104	0	0	0	0	0	81	111	40	0	0	426
17fdda78730bfacccea7d1b032ad0de9	24	0	75	0	131	0	0	264	49	95	0	0	0	27	61	10	18	0	0	0	0	281	202	29	68	0	0	260	0	0	0	32	0	424	0	0	100	31	0	0	20	60	0	38	0	0	0	0
a4cd6152db4ba6371bd3d35fcda62a19	0	0	0	5	0	0	0	79	0	0	65	0	0	39	340	0	0	0	270	0	239	0	0	0	279	0	0	0	0	14	56	6	0	161	84	0	0	0	0	0	0	259	0	115	0	0	249	0
06f21b9624a1bdb3c4effda684af6c52	0	513	24	8	19	0	0	15	112	0	0	0	0	12	58	48	134	538	40	6	0	0	0	0	0	0	0	37	0	0	0	11	145	0	0	5	0	142	0	0	0	58	86	69	1	77	0	40
9904c544ffd7dadbdd1909ff9b04aa33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0
4f334be4123a36681c1ab5f8a0ab86d1	0	0	22	25	17	148	0	0	27	29	34	28	0	0	285	0	264	0	41	49	68	0	28	170	37	172	0	0	0	0	52	88	22	0	0	0	3	190	0	66	0	0	200	19	0	52	29	0
3a71e9a054fdfb756bfc1881602b808d	0	0	0	0	41	0	0	0	39	0	0	77	0	127	0	0	0	94	51	26	0	1	270	44	92	0	0	107	216	0	0	66	383	131	17	62	0	28	0	0	77	66	48	0	27	61	12	0
478739167292e4f93f1eb7aceb2e3e81	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	831	0	0	0
98a69380a87e0890b1f64138fa1e4f06	0	0	0	32	337	0	380	0	150	0	0	0	0	0	144	180	0	0	0	0	0	0	7	0	0	0	0	172	0	0	0	0	0	0	0	0	676	0	0	0	3	18	0	0	0	0	11	0
5859c644498bf396619fcca4ed014b8d	0	0	0	0	42	310	0	236	423	0	0	32	20	0	32	24	0	0	157	0	0	168	0	0	0	14	0	0	57	0	0	99	0	0	0	15	0	164	5	0	0	233	30	0	10	39	0	0
19ff2a801156e1930f697799d400fa95	0	0	72	0	51	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	465	0	4	0	5	16	90	0	835
2ee585c245a593473acb21bdf1d7a460	33	0	0	0	0	63	146	13	55	58	11	0	419	79	73	0	6	0	0	168	162	0	47	0	39	0	0	95	141	0	48	19	20	85	0	0	0	51	14	0	38	39	15	0	0	31	0	86
463ccc4044935acfa08235ade550557e	0	427	0	0	67	192	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	201	0	9	0	0	0	0	0	20	0	0	0	142	256	0
2555ab896130cd0373de325088a94110	0	0	0	0	68	0	56	0	21	57	42	0	0	13	0	119	0	179	160	24	0	0	91	45	13	196	0	13	108	0	25	13	15	48	0	30	110	32	39	55	0	66	89	153	17	87	7	0
edc06e5f20535c71071803ccc27290d8	0	32	54	0	111	137	0	31	16	6	131	9	80	47	42	22	49	32	19	161	52	13	70	50	50	46	0	0	0	43	62	57	0	95	0	13	33	71	27	31	41	43	10	32	69	17	56	0
f2cbb29998f80ea0d81f9cde98ee136e	0	0	0	23	33	176	6	0	8	0	80	116	46	0	36	82	9	17	0	131	0	12	45	0	0	34	325	0	0	0	20	0	6	0	4	26	0	0	16	29	40	0	0	0	558	0	23	30
a9fb6c06ed691c214e5470c4826ce39a	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	26	0	40	0	0	0	24	0	0	0	0	0	0	0	0	0	261	1368	0	0	0	93	0	0	0	0
7cd4efa29b942711d9a324e442bd9268	90	233	0	0	0	0	75	79	0	9	28	0	0	0	89	429	25	27	0	0	17	4	0	0	0	0	0	0	279	38	8	0	0	0	331	0	0	0	0	0	0	0	160	0	0	0	0	5
9eaff8c3aca7b74962decea682803d9c	72	6	115	5	76	270	0	0	10	0	0	23	31	6	0	77	37	56	6	60	18	36	0	23	0	48	506	0	0	0	7	0	16	0	0	9	0	28	0	23	0	0	0	0	309	33	10	0
5eb6a4e68f0cd897ad859241dc3db15b	0	0	181	45	74	385	0	0	41	0	0	0	42	0	0	0	0	0	22	44	0	0	64	26	154	68	0	0	0	0	31	21	59	72	0	84	131	5	0	0	0	59	0	202	0	89	0	0
4a1547af0bbae2aff8f3222d2fba2102	34	0	22	0	46	9	10	0	65	899	0	0	23	0	0	7	61	0	0	22	4	56	0	0	199	0	0	148	0	0	0	5	38	12	0	7	0	14	0	0	87	0	64	0	0	4	0	0
927948a3ccf40d7671afc0d5334d3eb6	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1403	0	0	0	0	0	0	0	0
5287d8ae64d1e964b0bb7c203d98e154	135	224	0	71	4	19	173	0	24	0	0	0	0	82	0	0	0	57	118	17	0	44	0	159	34	0	0	63	0	0	0	112	159	61	15	12	0	101	0	0	45	0	0	0	0	0	0	103
664db5e93e9a659c1e9beb4eb3e618cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400ef329b2c43b49217289537bb77633	0	0	35	21	128	167	0	0	53	18	0	22	34	75	0	9	0	0	0	282	27	0	102	16	38	12	0	35	15	0	0	71	0	139	0	18	6	42	0	22	0	79	6	59	133	51	0	87
9cb986fb9a5d33f51977148b33c14fcb	0	0	0	0	210	0	0	322	34	163	0	0	119	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	42	568	0	0	0	72	67	0
6aa03e55c9779547dd76979e4b723f0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	6	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0
69c385ad7b9f22ef22642f8483dc62d2	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	0	0	0	0	0	0	0	0	380	0	0	0	560	0	0	0	0	0	0	0	0
cc38f2f3051ec37f6af4bc8339c1a8f8	62	0	0	0	0	0	0	0	0	0	0	182	0	222	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	624	0	0	0	0	0	0	0
cbe2abdf95ba4f41c1453328d1e0230c	0	0	0	2	19	9	0	330	26	58	0	0	0	0	0	0	62	398	197	16	0	42	27	0	83	132	0	13	50	0	0	29	7	74	0	7	35	52	0	0	0	13	14	31	0	14	0	0
87e78246820b532cd7477daab3b52ad9	359	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	134	179	0	0	0	0	103	0	0	160	0	0	0	181	0	0	0	0	0	143	0	0	0	0	257	0	0	58	0	0
a3d7fc693464ddf45791982708fd4142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1681	15	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af3909edeceab197f554e240fe97af83	0	0	206	53	0	68	358	0	449	0	0	0	0	0	0	0	0	0	49	0	0	0	83	0	133	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	87	17	0	142
7931ef4ba7852a196ef9674b8fc64631	0	15	121	16	32	100	90	0	0	0	0	0	0	0	152	0	74	0	16	234	0	34	69	21	36	0	139	9	42	7	127	49	11	53	0	0	0	0	0	0	116	59	39	19	0	0	0	0
e15b6ef1cd643dff3f0649b7baba06e8	0	234	0	23	149	3	0	23	0	58	0	0	3	39	0	46	0	72	0	9	0	0	24	0	18	23	0	31	0	0	46	0	0	21	0	147	0	0	19	114	0	96	0	135	128	119	46	0
da8b26f82eb70e299518e149ae85f3d9	103	0	6	0	48	52	0	0	136	31	0	0	0	62	0	0	49	21	34	70	82	104	56	0	79	209	0	25	0	0	41	29	47	51	0	67	0	90	0	0	0	18	10	0	32	44	0	9
18eb929cf9350e0af65cf863c2786858	0	0	0	0	12	0	0	0	0	0	0	12	0	0	0	87	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	702	732	0	0	0	0	0	45	0	0	0	0
51f7c8ee44363f94d016d6907b20aced	0	0	16	0	0	0	309	0	0	252	0	24	0	13	0	26	0	81	34	0	90	0	0	73	0	54	0	226	12	0	0	0	0	0	80	0	212	0	0	0	0	0	0	48	0	16	0	15
63d8e9a325af7493fef548aa059f93a9	36	0	84	37	0	0	0	26	50	106	0	0	26	0	0	24	50	0	18	0	0	0	19	0	48	0	0	0	0	0	60	0	321	0	0	0	179	186	0	0	0	0	0	52	0	34	0	224
37453085adfe208e105f0236b407f59a	0	0	106	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	131	0	279	0	8	73	0	0	0	75	0	0	0	79	284	0	0	164	0	0	0	0	0	0	126	0	0	137
286b444fb673d554ebd55837a29a398e	0	0	19	0	0	484	0	271	0	0	0	20	0	25	0	0	0	0	16	21	11	0	316	0	76	0	0	0	0	0	0	9	0	0	131	0	125	0	0	0	0	0	45	0	0	0	0	0
683a7abf9fe7dabf884810ac2b79690f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4129c7be80f2332075ad7d434030386f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	727	0	154	0	0	0	0	0	0	0	0	0	0	587	0	0	0	0	0	0	0	27	0
ec6c9233b72090035eb87c6ff39a84a7	0	0	0	0	0	0	0	0	12	0	0	502	0	1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875f9ef9a121a3002ea097444690a20a	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	102	0	0	0	0	0	0	0	0	0	0	945	0	0	0	0	0	0	0	20	0	0	0	349	0	0	0	0	0	0	0	108	0
6cf0e9c8c24112bc893f00ad2915d21f	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1066
3e93687b8cd83adb12e013fac46aab64	0	0	4	0	136	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	11	0	0	0	120	0	0	0	331	0	0	0	556	253	0	0	0	0	0	0	0	0	0	0	0	0	45	0
a3b2f9569c4101cd3847b375de33999c	0	0	51	29	0	0	0	0	3	22	0	0	0	0	0	0	36	0	0	0	0	221	0	0	901	0	0	0	0	82	0	0	0	0	0	132	0	0	0	0	0	0	0	0	50	0	0	0
7f8e43e917d68c63c597fb86c2dbec55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0
3d48874183df65f00f253cf68234e2ca	0	0	47	0	0	0	0	0	0	617	0	0	0	114	0	0	148	0	0	25	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	109	0	38	295	0	0
3efbc4ad0134e63d59a6feea192d971b	0	0	0	10	3	0	0	0	0	0	0	467	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734dcd020504800d8042434e28b57298	0	0	0	81	0	99	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	143	0	0	0	0	0	0	0	28	0	0	51	386	0	436	0	0
4a7d375e85df8a15ab14cd8dd41546b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414	0	0	0	0	0	0	0	0
160f59b8faeb72b39cf724fab5055cf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	1166	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cac88d42403530a510c875b4f4be4919	0	0	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d938586a4df4d7fbe635b3b9614710d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878e27d4bde48175c1dc69139b5d75bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1396	0	0	0	0
44cae38ace30f54ee81cc5c5b2ce47eb	0	0	0	23	70	107	0	0	32	0	0	43	254	175	0	0	0	0	0	0	0	0	36	0	90	0	0	90	0	0	0	0	0	23	0	0	0	0	0	12	0	139	23	0	165	43	68	0
d4b9487f80a46f105daa14816456c5f6	0	0	61	4	23	15	0	0	0	0	0	0	51	7	0	25	50	36	0	0	0	161	68	0	14	0	0	0	0	0	116	85	14	19	0	8	44	38	0	37	0	0	140	64	126	153	25	7
d6b810dfcd7d0fabdb4e041bd28ed4cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1388	0	0	0	0	0	0	0	0	0
c29919216bd6a6713038fd18691cc505	0	0	175	0	0	0	0	0	329	525	0	0	76	0	0	0	0	0	35	56	0	0	0	0	0	0	0	0	3	0	0	0	62	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0
38365e022ae17b6d251fe713898a707a	0	0	24	0	0	0	0	0	9	0	629	1	0	4	51	0	0	0	92	8	5	0	0	0	0	0	0	0	0	0	0	0	0	9	0	6	429	0	0	0	5	83	0	18	0	1	12	0
6cb0b0e3be6f05960afbf3b139c0e135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b63160ce9a40399735fc54217006845d	0	0	0	0	0	0	0	0	24	0	215	0	0	0	75	0	4	0	93	641	61	64	0	0	0	0	0	0	0	0	54	0	0	0	0	36	24	65	0	0	0	0	0	0	0	0	0	0
16bb5ef7b81c7a56b25fe2181679313e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1327	0	0	0	0	0	0	0	0	0
e23e6e753f8771cd5e00282399b8e86b	0	0	28	0	0	87	0	9	35	0	0	57	0	95	0	49	68	35	0	0	0	137	119	0	0	0	0	0	139	0	232	0	0	0	0	0	0	13	40	20	7	0	143	14	0	0	0	0
8462d04767d035222ad64d5b86c8651c	95	25	0	0	0	0	38	0	0	0	200	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	712	27	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0
2ee657e8d73105fdb87313a047117230	51	0	0	0	32	0	0	157	32	0	0	0	0	0	22	0	0	0	39	0	127	130	45	24	0	56	0	6	64	0	0	0	0	0	0	59	112	0	86	34	0	0	31	51	47	70	5	0
8e121f6e82f82d6e7e2f831b9ce9e75c	0	0	0	0	135	0	0	0	0	28	0	19	207	0	0	0	0	0	0	163	0	0	171	0	0	0	0	0	0	0	0	0	42	0	0	9	0	28	13	39	0	123	0	0	186	80	0	0
7686ca99540508af3630ea5fee4aca0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	442	0	0	0	0	0	0	0	0	0	101
de27ea82f312513237f4366fe4121b20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948	0	0	0	0
936008648ac80e5068797d29d8fa5be7	155	0	0	0	0	0	28	0	64	191	58	0	77	0	0	0	0	0	0	0	0	0	0	0	0	326	0	0	0	0	242	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0
3537dcc7a467720ecaa4dd07099f1e60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1231	0	0	0	0	0	0	0	0	0
7aa8b90b40391ba0c15525ca95ef5535	0	0	0	0	0	0	0	0	0	0	0	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
b978450e75ae38f47e8e4fadc48bbd0b	0	15	51	0	0	177	0	0	39	0	0	0	74	34	0	0	0	0	0	0	0	0	75	60	51	0	0	82	46	0	0	0	0	267	0	10	35	0	27	39	0	47	0	0	78	0	0	0
c21f2bb73f4a468e0b855962b8a7e262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1199	0	0	0	0	0	0	0	0
ce9d40c1e69dbd1dfc0fa93964b3d4a2	0	0	182	71	0	0	0	0	0	0	0	0	916	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39ad3267db6e7e83e902b055e87c8b31	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	42	20	0	63	0	0	0	0	0	0	0	0	0	109	462	43	0	0	0	235	0	0	0	0	0	0	0	0	197	0
d1cf1d11d3e2b5a8fe82b718b6fadc2d	58	94	18	6	14	0	24	0	115	18	22	21	26	9	8	0	53	84	6	0	7	0	4	76	19	0	10	46	44	8	64	34	29	22	0	0	59	49	0	0	73	16	0	54	0	0	0	0
fd260f615af6ba1a9eefaf7fac5159ee	0	0	0	0	115	0	0	0	0	0	0	0	0	26	0	0	0	0	0	1	0	0	0	0	0	0	0	92	296	0	0	0	345	0	0	0	0	0	0	0	0	0	268	0	0	43	0	0
f986cfadfb2a6d76e2a69510725a7f68	0	0	0	0	55	0	0	0	22	0	22	12	0	0	34	0	0	0	96	0	0	0	0	0	0	10	0	0	65	27	0	12	0	12	0	0	646	64	0	0	0	0	37	18	0	47	0	0
1f0481c4fc1ddc5a118dd691b40a1670	0	0	0	0	0	0	0	0	6	0	0	1046	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ae2ea78213ca741ded6f9b30042d4b1	0	0	0	0	0	0	19	16	0	0	0	0	65	61	150	0	50	0	62	189	24	146	60	0	74	0	0	0	0	0	0	0	30	37	0	0	0	94	18	0	0	44	0	0	26	0	0	0
7f68f70c5468ddee03181b0004bceaca	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37020b47521b3745084f867b8c1f7bc3	0	0	34	0	0	0	0	0	211	0	0	39	6	0	0	0	48	71	0	100	172	0	0	29	0	18	0	0	0	0	2	0	23	0	0	0	13	49	175	0	0	26	0	0	0	56	0	87
701a3b717e15f0c22b17a989e3fd807a	28	0	0	0	0	0	0	161	107	32	0	0	0	28	0	21	0	57	20	0	0	35	35	0	46	0	0	57	0	5	35	37	155	18	0	0	48	36	0	37	0	34	14	55	0	42	0	0
c4dd6f812a77b4e9a083471091576a9a	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4ed8ec9d3313b1ae0b929812511444b	30	0	27	0	0	609	0	0	0	0	0	26	59	54	0	0	0	18	0	35	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	11	37	0	0	0	7	0	13	169	12	0	0
a00b4fdac316fe32b233507d015a5712	0	0	0	16	14	104	0	37	0	91	0	0	46	15	0	13	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	87	57	171	0	39	155	14	26	0	0	108	0	53	10	32	0	0
693abeae9ca279108c608dc309e86978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1127	0	0	0	0	0	0	0	0	0
a3c769bb18b5a39b99f75cab1918212a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3628fe221e22da3140e6d1ab1f2061ab	0	0	0	0	0	0	0	0	0	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e66c5253451e3cabf44827e0940c1195	0	0	38	0	0	0	0	0	52	0	0	21	0	9	140	41	0	220	0	0	0	0	13	0	0	0	0	63	0	64	0	0	72	0	0	3	103	93	0	0	7	56	39	0	0	51	0	15
8034b6588461ddd8449cb1df9327f041	128	0	0	0	104	0	80	93	0	0	0	0	0	0	56	33	0	84	0	0	0	46	74	0	0	0	0	0	18	0	57	0	0	80	0	0	116	0	20	0	0	0	0	29	0	79	0	0
3adfcfa6caaacaa41dc7571330a74676	37	0	0	0	69	96	0	0	0	24	0	0	25	22	0	13	0	27	0	0	0	0	0	32	24	0	0	66	26	0	113	0	99	31	0	77	129	78	0	0	0	58	0	0	25	26	0	0
a79603bb90824ed6e253837fe96c6c49	0	1031	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0
5637d394610c0babc11f8cd08ec29efe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0
572be56789b840dc21f0dfad380396b3	0	0	0	0	381	16	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	103	286	0	65	0	0
34ee81d9782b25ee0581b8c43b83bf4c	0	0	0	0	32	0	0	0	15	0	0	0	0	0	0	0	0	360	28	0	0	0	0	15	0	8	0	50	191	0	0	0	129	37	0	0	154	28	0	0	0	2	0	0	0	0	2	11
24489ede578fd90a6300ef103a65c30c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f02bfb5cc30612432fba6bbd80d77f54	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80c3a5fe68825d1c462d469aad9d30cd	0	0	0	0	0	99	0	0	0	0	0	0	0	85	0	0	0	46	30	0	0	0	28	0	51	0	0	30	0	0	0	172	0	47	0	172	51	95	0	0	0	0	0	36	104	0	0	0
2dbfae7250efa55031d863ee039b5949	0	0	0	0	0	0	0	0	94	0	0	0	0	34	0	0	0	809	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
4605d889201db433d3f14059b1a137a7	0	0	0	0	0	0	366	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	157	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fbb6683c9c6aaa6ce2687a4ad76c639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	3	858	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
a64ac285e3067b805a98834f966e243c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0
cb17ef306146fe98440e15e8181ab0a4	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	618	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	0
